,Now,Title,View,Coment,Like,Subscriber
160,2020/04/22 14:19:06,[v-log 브이로그]5년만에 중단발 컴백!♥️ 긴머리 탈출 성공!/토리헤어에서 혠토리 머리하기/미용실/일상브이로그,117,,10.0,51.0
161,2020/04/22 14:19:29,[ Yoomnue X Vlog ] #13.윰느 브이로그_분량 줄여왔ㅇㅓ 잘했찌~(카페 주덴/서브웨이/인생네컷/쇼핑 하울/촬영/나주/나주카페 마중/새벽달/카페304),139,7.0,10.0,190.0
162,2020/04/22 14:19:48,배우 브이로그 | 광고 에이전시 영상 프로필 촬영,246,25.0,19.0,1000.0
163,2020/04/22 14:20:09,[VLOG] D-24 바디프로필 준비하는 직장인 브이로그 #4 / 행복한 치팅 데이 / 이케아 언박싱 / 평일 다이어트 식단,68,4.0,8.0,57.0
164,2020/04/22 14:20:29,육아브이로그:-) 후기 밥솥 이유식 | 엄마표 이유식 | 11개월 아기,38,0.0,5.0,
165,2020/04/22 14:20:49,[이주임VLOG] 법률사무원의 하루/ 직장인브이로그/퇴근 후 일상,37,6.0,4.0,12.0
166,2020/04/22 14:21:07,공시생 브이로그 #23) 🍚🍚디라라,127,2.0,9.0,148.0
167,2020/04/22 14:21:31,유환's 브이로그 #1,781,15.0,37.0,972.0
168,2020/04/22 14:21:52,,88,0.0,1.0,851.0
169,2020/04/22 14:22:12,압구정 피부관리사 브이로그 / 직장인 브이로그 / 피부관리사 좋은점! / 야간진료 / 밀착브이로그/구전녹용/딸기라떼/코디네이터,101,2.0,6.0,1000.0
170,2020/04/22 14:22:31,"[VLOG] 일상 브이로그, GRWM, 성수동 나들이 (호호식당,메쉬커피,컨템포,성수명당,이로우), 한성 돈까스, 로바다야끼 최군, 여의도 진주집, 킨지, 압구정 맛집,연남동 카페",419,25.0,23.0,956.0
171,2020/04/22 14:22:51,,594,9.0,,633.0
172,2020/04/22 14:23:11,JPN VLOG / 나르 도쿄일상 브이로그/ 꽃꽂이 하고 딸기모찌 먹고 나폴리탄 스파게티 만들어 먹는 여전히 집콕 브이로그 / 日常ブイログ,145,0.0,7.0,134.0
173,2020/04/22 14:23:30,🌼 서산•당진 여행 브이로그 | 사람 피해 다니는 봄맞이 꽃놀이 국내여행 🌿,158,9.0,11.0,295.0
174,2020/04/22 14:23:48,일상 Vlog🗼 東京日常 ep.9 빈티지 소품샵 잡화점/ 집에서 보내는 일상/리빙거실 인테리어/달달구리 마카롱 ヴィンテージ雑貨屋/外出自粛/リビングインテリア,122,8.0,,
175,2020/04/22 14:24:09,유행에 뒤쳐진 달고나 커피 만들기 브이로그 | 엄마 잔소리는 덤😎,28,8.0,9.0,132.0
176,2020/04/22 14:24:27,"교회 초임 전도사 리트릿 브이로그, 내가 해야 될 일!?",527,9.0,23.0,204.0
177,2020/04/22 14:24:47,이태원 브이로그 / 돈스파이크 가게 / 인생네컷 / 카페,30,4.0,9.0,158.0
178,2020/04/22 14:25:07,독일 임산부 브이로그 / 오랜만이에요 / 외출제한령으로 집에서만 지내는 중 / 잘 해먹는 임산부 일상,75,8.0,5.0,154.0
179,2020/04/22 14:25:27,daily vlogㅣ연세대 5학년의 공부 브이로그/ 부제: 어른 되면 공부 안해도 된다며..,124,11.0,6.0,62.0
180,2020/04/22 14:25:46,,41,17.0,7.0,149.0
181,2020/04/22 14:26:05,"[간호사 브이로그]나이트 출퇴근🌙(퇴근 후 반주, 모닝 소주) / 최애 장소 공개 ❗️❗️ 강남에서 서울 야경 즐기기",98,3.0,12.0,220.0
182,2020/04/22 14:26:24,[VLOG]일상브이로그|문방구방문기|카페|나혼자산다||여자혼자|혼자살기브이로그|여자들의흔한일상|편하게보기|힐링브이로그|Koreangirlvlog,23,2.0,4.0,53.0
183,2020/04/22 14:26:48,vlog. 캠핑장에서 1박 2일 보낸 일상 브이로그 | Camping Vlog,1236,14.0,35.0,395.0
184,2020/04/22 14:27:08,나홀로 생일 브이로그 | 펄섀도우 추천 | 퇴근길에 모르는 남자한테 맞은 썰 | 남자친구의 서프라이즈 | 사월,31,2.0,,
185,2020/04/22 14:27:29,"|먹방브이로그|🌶엽떡국물닭발,명랑핫도그,노브랜드 마라탕면,노브랜드과자모음,아이스크림,앙버터,버거킹코올슬로|비스켓도 만들어 먹은 일상들👩‍🍳",198,4.0,9.0,48.0
186,2020/04/22 14:27:50,,219,9.0,16.0,469.0
187,2020/04/22 14:28:12,"대학생 일상 브이로그 | 온라인강의, 강아지와 산책, 바베큐파티 등 집콕중 할 수 있는 모든 것을 보여드립니다...VLOG",137,7.0,16.0,1000.0
188,2020/04/22 14:28:32,[ENG]🇪🇸#1 스페인 세비야 브이로그ㅣSevila V-log | Spain | Feat. 리스본 👉 세비야 야간버스,313,5.0,24.0,787.0
189,2020/04/22 14:28:52,[육아 브이로그] 현실 육아 엄마의 맛 - 주방에서 생긴 일,92,18.0,18.0,925.0
190,2020/04/22 14:29:13,[브리즈번 브이로그] 온라인 개학 2일차! 호주 0학년은 힘들다 ㅜㅜ,15,4.0,4.0,
191,2020/04/22 14:29:33,[VLOG] 친구들이랑 먹고 만들고 수다떠는 브이로그/네오존 포카/네오존 폰케이스만들기/GQ4월호/시즈니,71,5.0,6.0,239.0
192,2020/04/22 14:29:51,[호텔리어브이로그#6]미국행 입국자의 멀고도 험한 한국 귀국행/까다로운 검역 무사히 통과할 수 있을까?_호텔리어엘레나,77,3.0,6.0,60.0
193,2020/04/22 14:30:12,"🇸🇬싱가포르 직장인 브이로그| 혼자 떡볶이 해먹고, 혼자 자전거타고 공원 놀러가서 예쁜 노을 구경하기. 혼자서도 잘 해요.",35,7.0,5.0,
194,2020/04/22 14:30:34,"[먹방 브이로그] 순대 볶음, 육회 비빔밥, 닭강정, 불닭볶음면, 돈가스 & 볶음밥 도시락 ㅣ Mukbang Vlog",79,8.0,14.0,55.0
195,2020/04/22 14:30:54,vlog 일상 젊줌마 브이로그 주방 주방용품 추천 배추전 만능양념장 요알못 레시피 과일깎기 초보유튜버 꿀팁공유 쿠팡매니아,15,0.0,4.0,5.0
196,2020/04/22 14:31:14,[일상 브이로그] ENFJ의 삶 / 먹방 /술방/ 통영맛집/닭발먹방,126,29.0,13.0,56.0
197,2020/04/22 14:31:33,[다이어트 브이로그] 아가리어터의 다이어트 브이로그 / 앞자리 바꾸기/ 건강한다이어트 / 먹고 운동만하는 영상 / 습관들이기,36,0.0,2.0,
198,2020/04/22 14:49:57,"🐣 👩🏻‍🏫 브이로그(1) : 온라인 개학 할 줄 모르고, 개학 준비하던 한 달 :-))))",96,20.0,14.0,176.0
199,2020/04/22 14:50:26,온라인 개학인데... 마우스가 사라졌다 ! 초코가 잡아 먹었나? ㅋㅋㅋ 버섯탐정 11 범인찾기,87226,566.0,1000.0,190000.0
200,2020/04/22 14:50:49,"한국유학생 ㅣ귀국 브이로그ㅣ 호주 한인회 ㅣ대한항공 전세기 ㅣ멜버른→시드니→ 인천→ 대구 코로나로 인해 갑작스런 한국 대피 여정,  호텔에서 24시간 감금",263,12.0,20.0,
201,2020/04/22 14:51:10,"[VLOG] 3박4일 제주도 여행 브이로그 마지막 🍊 정방폭포, 베케, 해안도로 드라이브, 섭지코지, 유채꽃, 안돌오름, BTS카페 공백, 우진해장국",399,30.0,19.0,491.0
202,2020/04/22 14:51:32,집순이 칩거 브이로그 / 보드게임에 중독 되어버린 나날들 / 집콕생활. 스플렌더. 댕댕이와 함께하는 주말. 배달음식 먹방,27,5.0,8.0,
203,2020/04/22 14:51:53,Vlog | 브이로그| 제주브이로그 | 제주도민 | 제주시청 | 첫눈에반한크레페 | 라토커피 | 인생네컷 | 일상 |,25,1.0,4.0,20.0
204,2020/04/22 14:52:15,"[VLOG] 오랜만에 브이로그⛰ (ft.흔한남매싸우기, 등산, 엄광산, 가족과함께)",29,0.0,8.0,271.0
205,2020/04/22 14:52:41,Vlog] 브이로그는 고프로와 함께 - 배우들의 프로필투어 (2/2),33,3.0,1.0,201.0
206,2020/04/22 14:53:02,💜직장인브이로그/신전먹방/짬뽕탕수육/jiniary,71,10.0,11.0,224.0
207,2020/04/22 14:53:23,BangBangCon VLOG | 방방콘 브이로그 | 방방콘 아미로그 | 방구석 아미파티,426,0.0,7.0,22.0
208,2020/04/22 14:53:44,[충격]음악 유튜버가 브이로그를 해본다면?!(04.14 첫 브이로그),31,2.0,5.0,76.0
209,2020/04/22 14:54:04,[일상 브이로그] (with.주영) / Daily Vlog,44,11.0,5.0,55.0
210,2020/04/22 14:54:25,[재하도리의 캠핑라이프] 무계획 강릉여행 브이로그 2,29,1.0,4.0,75.0
211,2020/04/22 14:54:46,20200113-15) 제주도 여행 브이로그 vlog / jeju island / South Korea,16,1.0,4.0,16.0
212,2020/04/22 14:55:08,"입술필러 2년 짬의 입술, 입꼬리 필러 시술 브이로그ㅣ입술 필러의 모든 것! (전후, 붓기, 가격, 유지기간, 리터치, 통증, 1cc, 후기)",419,13.0,22.0,1000.0
213,2020/04/22 14:55:29,"VLOG l 평범한 음대생 일상 브이로그 #3 I 고양이브이로그,광안리바닷가,대학생,대학생브이로그,일상브이로그,카페 I 집사브이로그(feat.예롱이)",33,5.0,7.0,55.0
214,2020/04/22 14:55:51,[ 브이로그]강아지 수제간식 만들어 준거 먹기?!,33,1.0,5.0,102.0
215,2020/04/22 14:56:12,🦷 사랑니 붓기 빠지는 과정 짧은 브이로그 ( TMI 엄청남 ) 🦷 [ 자니ZANI ],75,1.0,6.0,657.0
216,2020/04/22 14:56:31,"VLOG | 하루종일 먹고 먹기만하는 먹짱 브이로그🐽❤️ | 로제파스타, 핫해물리조또, 무뼈국물닭발, 카페투어 😋",126,16.0,11.0,186.0
217,2020/04/22 14:56:53,[청담언니 제주살다] 제주 벚꽃 브이로그 🌸 제주의 봄을 느껴보세요 🌸 제주도 주민 추천 제주 장전리 / 선덕일기 : Spring JEJU & Cherry blossom  /,5710,17.0,153.0,1000.0
218,2020/04/22 14:57:13,소소하고 평범한 일상 브이로그 | 연습) 4월15일21대국회의원선거) 설명 꼭 봐주세요) 오랜만입니다_동네세움WOOM,32,2.0,3.0,253.0
219,2020/04/22 14:57:38,[BINBINZIP_VLOG] 산책브이로그 🌈 'Just Walking around',215,11.0,16.0,18.0
,Now,Title,View,Coment,Like,Subscriber
0,2020/04/24 01:47:18,🌟온라인개학🌟 내 맘대로 수업듣는 엉망진창 온라인개학 브이로그✏️ 온라인개학의 현실 | 수업시간에 먹방찍기🍦,52194,297.0,,240000.0
1,2020/04/24 01:47:40,"(eng)교사 브이로그🎬ㅣ온라인 개학, 그리고 온라인 수업ㅣ조용한 학교 일상 브이로그🏫",3080,108.0,437.0,60000.0
2,2020/04/24 01:48:04,[공주브이로그]공주의 삶2 공주는 고단해 ㅜㅜ,8388,308.0,938.0,60000.0
3,2020/04/24 01:48:27,쇼핑몰 CEO 브이로그 - 저 대표님 됐어요 [ 쇼핑몰 추천 / 직장인 브이로그 / 회사 브이로그 / 여름옷 추천 / 20대 여자 가방 ] (eng/jpn/vtn) l MIYUT,4808,128.0,590.0,150000.0
4,2020/04/24 01:48:48,대학 새내기 일상 브이로그,50393,461.0,1000.0,90000.0
5,2020/04/24 01:49:13,"[꼬막편] 먹어본 자가 맛을 안다‼️ 먹방 브이로그 (항정살, 삼겹살, 케이준샐러드, 엽떡, 꼬막비빔밥, 열무비빔밥, 열무국수, 오징어볶음, 분홍소세지, 계란말이) VLOG",55004,439.0,2000.0,120000.0
6,2020/04/24 01:49:34,(ENG실패) 은또 / 일상브이로그 / 백수부부의 하루 / 분량조절실패,2070,81.0,225.0,8000.0
7,2020/04/24 01:49:58,집순 꿀템 하루종일 브이로그🏠......집순이 부작용 극복한 썰 (feat.클리어틴),15433,112.0,677.0,460000.0
8,2020/04/24 01:50:19,취준생 브이로그 | ☕️카페 🏠집 ☕️카페 빙글뱅글 쳇바퀴 일상,122,11.0,17.0,650.0
9,2020/04/24 01:50:42,"먹방 브이로그 🍗로제떡볶이,고추바사삭,허니콤보,마라떡볶이,닭볶음탕+넙적당면,밥튀김,제육볶음,샐러드면,오꼬노미만두,순대구이,끼리크림찰떡,치킨팝,앵그리너구리 MUKBANG VLOG",15343,192.0,444.0,10000.0
10,2020/04/24 01:51:04,|조종사 브이로그| 적도의 밤 - A320 Cockpit view [4K],15715,402.0,2000.0,80000.0
11,2020/04/24 01:51:27,"일상 VLOG ㅣ집에서 힐링하는 집순이 중학생 브이로그, 평생 이렇게만 살고 싶다..",1368,176.0,152.0,10000.0
12,2020/04/24 01:51:49,[CAFE VLOG] [ENG] [ASMR] | 카페브이로그 | 개인카페 | 음료제조 | 백색소음 | white noise | 다시 만나서 반가워요.,14297,258.0,1000.0,60000.0
13,2020/04/24 01:52:13,다이어트브이로그14/다이어트라 하기 창피한 먹방브이로그,558,40.0,62.0,2000.0
14,2020/04/24 01:52:40,[캐나다 일상 브이로그_VLOG] 캐나다 집순이의 일상🛋 / Quarantine,88,3.0,,1000.0
15,2020/04/24 01:53:01,VLOG 🇬🇧 영국 고등학생의 온라인 개학 브이로그! | 영국 수능 취소.. | 영국 고등학생 일상 | lockdown vlog | uk student vlog (ENG),809,15.0,40.0,3000.0
16,2020/04/24 01:53:25,[초등교사] 초등교사 브이로그. 온라인 개학 일주일 후기. e학습터. 사회적 거리두기. 감사하는 마음 갖기. 택배 언박싱,273,28.0,28.0,3000.0
17,2020/04/24 01:53:48,🇰🇷한영국제커플 동거 브이로그🇬🇧 저희 약혼했어요!💍,8218,568.0,1000.0,10000.0
18,2020/04/24 01:54:08,vlog18__육아브이로그[이유식큐브][24살엄마][육아일상][5개월 아기랑 평범한 일상],99,5.0,13.0,425.0
19,2020/04/24 01:54:31,"자취 일상 브이로그 : 월요일을 맞은 직장인, 퇴근 후 닭가슴살 먹는 유지어터 feat. 헬스앤뷰티, 저질 체력의 홈트, 다음 날 먹을 가벼운 아침 준비 | 여콩이 Vlog",149,7.0,5.0,
20,2020/04/24 01:54:55,육아브이로그 / 2개월 폐구균 접종 / 24살 엄마와 2개월 도하의 접종날 브이로그 👶🏻❤️,357,7.0,42.0,1000.0
21,2020/04/24 01:55:15,"임고생브이로그🥗| 집에서 더 바쁜 사람 | 알차게 보내는 일상 | 아이패드 공부 방법, 10시간 공부 타임랩스",243,4.0,14.0,232.0
22,2020/04/24 01:55:38,"비타민의 주말 24시간 브이로그 2탄 💗 온라인 개학 전 마지막 주말!! 황금 주말의 24시간, 초록색 음식만 먹기 미션! VLOG｜클레버TV",54722,421.0,1000.0,520000.0
23,2020/04/24 01:56:01,집에서도 할게 너무 많은데요..?! ♥.♥   코로나 자가격리 집브이로그!,605,18.0,34.0,5000.0
24,2020/04/24 01:56:23,[Diet.1] 다이어트 브이로그 : 또 어떻게 언제 빼지 요!요🐷요요요요요플레 (요거트볼 만들기 그래놀라 추천 치아바타 샌드위치 먹방 식단일기),2004,21.0,,6000.0
25,2020/04/24 01:56:47,"직장인 브이로그 | 본식과 후식의 개념이 모호한 인간의 근본없는 먹부림, 왼쪽 볼따구 살려낸 나의 구원템 ㅠㅠ(feat.오가나셀) , 청첩장 받은 날들의 브이로그 대령🥰",4556,46.0,178.0,8000.0
26,2020/04/24 01:57:10,ENG) Cafe Vlog / 심심할 땐 카페알바 브이로그 🍫🍦 / 카페 브이로그 / 얼음소리 / 백색소음 / cafe vlog korea,1075,9.0,,1000.0
27,2020/04/24 01:57:33,같이 밥먹을래요?...🐷,3701,5.0,66.0,10000.0
28,2020/04/24 01:57:56,VLOG 쌩얼 라이프.. 집순이 일상 브이로그/먹방/취미생활/비즈반지만들기/미니하울/엔시티덕질 | 서연공주,249,24.0,14.0,1000.0
29,2020/04/24 01:58:15,,365,,30.0,1000.0
30,2020/04/24 01:58:36,과제: 국군 도수 체조 🤷🏻‍♀️ 군사학과 학생의 저세상 싸강 듣고 과제 하는 브이로그 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,153419,530.0,4000.0,210000.0
31,2020/04/24 01:59:03,일본 브이로그 | 긴급사태선언 이후 달라진 도쿄 직장인 일상. 지하철에 사람 없음. 일본에서 지원금 10만엔 준대여 받아가자구욧. (ft.마지막 스벅),504,27.0,55.0,2000.0
32,2020/04/24 01:59:26,"[육아브이로그] 6개월 아기와 집에서 뭐하고 놀지?, 우버잇츠 배달, 책육아, 오이소고기미음 | 미국일상",558,30.0,62.0,4000.0
33,2020/04/24 01:59:47,(ENGCC)외국에서 격리중에 생일파티 하는 브이로그🎉/ This is how I celebrated my quarantine Birthday✌🏻,1237,18.0,98.0,50000.0
34,2020/04/24 02:00:13,공부 브이로그 : 쉬는 날 뭐해요? 공부. 퇴근하고 뭐해요? 공부...,830,22.0,80.0,30000.0
35,2020/04/24 02:00:34,[vlog #4] 일상브이로그/양평/용문사/JUN179/쇼핑몰편집/갓포이든,173,20.0,29.0,140.0
36,2020/04/24 02:00:58,[vlog] 직장인 브이로그 : 2주간 오피스룩북 |  동생이 재택근무를 우리집에서  | 아마도 쇼핑 중독 | 연남동 까를로스 🥘,138,7.0,11.0,893.0
37,2020/04/24 02:01:21,🐔　안 그래도 집순이인데 집에서만 있네...　ㅣ브이로그ㅣVlogㅣ인터넷강의ㅣ롤ㅣ붙임머리ㅣ흑발,616,25.0,77.0,30000.0
38,2020/04/24 02:01:43,[VLOG] 비오는 날 집순이의 일상/ 감성브이로그,7774,45.0,406.0,30000.0
39,2020/04/24 02:02:11,[멋녀TV] 동휘의 하루 브이로그 ㅣ1DAY 🤷‍♂️🤷‍♂️,360,17.0,104.0,60000.0
40,2020/04/24 02:02:36,온라인개학! 선생님의 하루 V-LOG! 온라인개학 쌤 브이로그! 온라인 개학! 이것만은 지켜주세요! 온라인개학 선생님의 업무? Clova Dubbing,1809,4.0,42.0,
41,2020/04/24 02:03:03,브이로그(vlog)/집에서 하는 벚꽃놀이/쓰레기없이 김밥사기,125,11.0,,
42,2020/04/24 02:03:26,"VLOG 대학생 브이로그ㅣ아직도 적응안되는 실시간 화상강의👩🏻‍💻, 사전투표 하는 날, 언제나 집밥혼밥, DIY 미니어쳐 만들기, 강의듣고 과제하는 일상",180,6.0,18.0,
43,2020/04/24 02:03:49,SUB) 집에만 있어도 심심할 틈이 없는 집순이 브이로그🏡 (홈카페/새 티팟 세트),4584,99.0,,120000.0
44,2020/04/24 02:04:12,[르미VLOG]피부과 코디네이터 직장인 일상 브이로그 집콕&출근,133,3.0,8.0,348.0
45,2020/04/24 02:04:35,"swallow 남미새 새잡는, 브이로그 해외육아일상,제비 새종류 제비특징 써쥬봉봉 제비의보은,새똥행운 새똥영어 bird poop",64,1.0,15.0,1000.0
46,2020/04/24 02:04:57,"[VLOG::먹방브이로그]나 그대들에게 좋은기운만 주고싶어 마음만큼은 ..❤️ (치킨마요,한솥도시락,피자,윙,샌드위치,아메리카노,프레첼,맥모닝,맥도날드,흑임자찹쌀떡,모찌아이스크림)",523,14.0,15.0,780.0
47,2020/04/24 02:05:19,"먹방 브이로그 🍺🍜 (짜파구리, 앵그리너구리, 국밥에 소주, 뚝섬 도시락, 닭도리탕, MUKBANG VLOG)",872,35.0,20.0,3000.0
48,2020/04/24 02:05:42,[ 육아브이로그 ]  구독자분들 감사합니다 ❤️,2322,153.0,258.0,
49,2020/04/24 02:06:22,[육아브이로그]100일의 기적이 왔을까요? / 육아루틴 / 아기성장기록,1722,51.0,101.0,10000.0
50,2020/04/24 02:06:46,họ cuồng cuồng Vlog(국내최초 두릅 브이로그(Vlog)),128,23.0,23.0,725.0
51,2020/04/24 02:07:09,"맨즈헬스 촬영현장 브이로그, 혜화동 엘린도 여기선 늅늅이 ㅋㅋ",3797,23.0,104.0,10000.0
52,2020/04/24 02:07:33,[브이로그 VLOG] 같이 10KM 달릴까요?/런닝/대학생/양재천/런닝크루/체대생/운동,783,31.0,80.0,10000.0
53,2020/04/24 02:07:58,육아 브이로그 | 웃다 울다 웃다 울다 | 14개월 이준이의 하루 | 이준 중심 브이로그,418,24.0,46.0,10000.0
54,2020/04/24 02:08:21,[VLOG]유튜버 미동이와 보낸 매우 시끄러운 하루 브이로그🤪| 고등학생 브이로그 | 고등학생 일상 | 미동이 | 학생 유튜버,186,10.0,10.0,2000.0
55,2020/04/24 02:08:46,[독일 브이로그] 24. 초코가 먹고싶어서/파티쉐가 케익 망치는 브이로그/ 마그네슘 부족인가? / 베이컨크림파스타 / 초콜릿케이크,144,4.0,17.0,358.0
56,2020/04/24 02:09:09,[직장인 Vlog] 일상 + 이찬원 덕질브이로그 (ft.사랑의콜센타 도전도전도전),127,3.0,27.0,1000.0
